Num	id	name	rate
772	18149	Starke County, Indiana	428
773	18151	Steuben County, Indiana	346
774	18153	Sullivan County, Indiana	600
775	18155	Switzerland County, Indiana	363
776	18157	Tippecanoe County, Indiana	275
777	18159	Tipton County, Indiana	253
778	18161	Union County, Indiana	646
779	18163	Vanderburgh County, Indiana	359
780	18165	Vermillion County, Indiana	480
781	18167	Vigo County, Indiana	536
782	18169	Wabash County, Indiana	345
783	18171	Warren County, Indiana	177
784	18173	Warrick County, Indiana	213
785	18175	Washington County, Indiana	464
786	18177	Wayne County, Indiana	523
787	18179	Wells County, Indiana	199
788	18181	White County, Indiana	381
789	18183	Whitley County, Indiana	354
790	19001	Adair County, Iowa	299
791	19003	Adams County, Iowa	441
792	19005	Allamakee County, Iowa	332
793	19007	Appanoose County, Iowa	606
794	19009	Audubon County, Iowa	249
795	19011	Benton County, Iowa	258
796	19013	Black Hawk County, Iowa	372
797	19015	Boone County, Iowa	191
798	19017	Bremer County, Iowa	383
799	19019	Buchanan County, Iowa	323
800	19021	Buena Vista County, Iowa	322
801	19023	Butler County, Iowa	253
802	19025	Calhoun County, Iowa	402
803	19027	Carroll County, Iowa	265
804	19029	Cass County, Iowa	290
805	19031	Cedar County, Iowa	205
806	19033	Cerro Gordo County, Iowa	256
807	19035	Cherokee County, Iowa	295
808	19037	Chickasaw County, Iowa	366
809	19039	Clarke County, Iowa	81
810	19041	Clay County, Iowa	286
811	19043	Clayton County, Iowa	210
812	19045	Clinton County, Iowa	311
813	19047	Crawford County, Iowa	441
814	19049	Dallas County, Iowa	144
815	19051	Davis County, Iowa	115
816	19053	Decatur County, Iowa	241
817	19055	Delaware County, Iowa	228
818	19057	Des Moines County, Iowa	402
819	19059	Dickinson County, Iowa	387
820	19061	Dubuque County, Iowa	247
821	19063	Emmet County, Iowa	270
822	19065	Fayette County, Iowa	399
823	19067	Floyd County, Iowa	218
824	19069	Franklin County, Iowa	141
825	19071	Fremont County, Iowa	239
826	19073	Greene County, Iowa	324
827	19075	Grundy County, Iowa	424
828	19077	Guthrie County, Iowa	345
829	19079	Hamilton County, Iowa	276
830	19081	Hancock County, Iowa	313
831	19083	Hardin County, Iowa	361
832	19085	Harrison County, Iowa	252
833	19087	Henry County, Iowa	384
834	19089	Howard County, Iowa	263
835	19091	Humboldt County, Iowa	309
836	19093	Ida County, Iowa	321
837	19095	Iowa County, Iowa	247
838	19097	Jackson County, Iowa	291
839	19099	Jasper County, Iowa	253
840	19101	Jefferson County, Iowa	242
841	19103	Johnson County, Iowa	126
842	19105	Jones County, Iowa	340
843	19107	Keokuk County, Iowa	383
844	19109	Kossuth County, Iowa	244
845	19111	Lee County, Iowa	246
846	19113	Linn County, Iowa	285
847	19115	Louisa County, Iowa	177
848	19117	Lucas County, Iowa	393
849	19119	Lyon County, Iowa	346
850	19121	Madison County, Iowa	160
851	19123	Mahaska County, Iowa	246
852	19125	Marion County, Iowa	226
853	19127	Marshall County, Iowa	291
854	19129	Mills County, Iowa	100
855	19131	Mitchell County, Iowa	279
856	19133	Monona County, Iowa	521
857	19135	Monroe County, Iowa	285
858	19137	Montgomery County, Iowa	234
859	19139	Muscatine County, Iowa	216
860	19141	O'Brien County, Iowa	335
861	19143	Osceola County, Iowa	158
862	19145	Page County, Iowa	334
863	19147	Palo Alto County, Iowa	322
864	19149	Plymouth County, Iowa	364
865	19151	Pocahontas County, Iowa	311
866	19153	Polk County, Iowa	244
867	19155	Pottawattamie County, Iowa	297
868	19157	Poweshiek County, Iowa	240
869	19159	Ringgold County, Iowa	395
870	19161	Sac County, Iowa	466
871	19163	Scott County, Iowa	326
872	19165	Shelby County, Iowa	290
873	19167	Sioux County, Iowa	119
874	19169	Story County, Iowa	106
875	19171	Tama County, Iowa	356
876	19173	Taylor County, Iowa	518
877	19175	Union County, Iowa	521
878	19177	Van Buren County, Iowa	232
879	19179	Wapello County, Iowa	318
880	19181	Warren County, Iowa	232
881	19183	Washington County, Iowa	208
882	19185	Wayne County, Iowa	512
883	19187	Webster County, Iowa	384
884	19189	Winnebago County, Iowa	257
885	19191	Winneshiek County, Iowa	227
886	19193	Woodbury County, Iowa	434
887	19195	Worth County, Iowa	298
888	19197	Wright County, Iowa	308
889	20001	Allen County, Kansas	357
890	20003	Anderson County, Kansas	282
891	20005	Atchison County, Kansas	254
892	20007	Barber County, Kansas	104
893	20009	Barton County, Kansas	353
894	20011	Bourbon County, Kansas	434
895	20013	Brown County, Kansas	352
896	20015	Butler County, Kansas	222
897	20017	Chase County, Kansas	179
898	20019	Chautauqua County, Kansas	617
899	20021	Cherokee County, Kansas	387
900	20023	Cheyenne County, Kansas	185
901	20025	Clark County, Kansas	233
902	20027	Clay County, Kansas	204
903	20029	Cloud County, Kansas	293
904	20031	Coffey County, Kansas	235
905	20033	Comanche County, Kansas	132
906	20035	Cowley County, Kansas	281
907	20037	Crawford County, Kansas	294
908	20039	Decatur County, Kansas	432
909	20041	Dickinson County, Kansas	179
910	20043	Doniphan County, Kansas	319
911	20045	Douglas County, Kansas	183
912	20047	Edwards County, Kansas	83
913	20049	Elk County, Kansas	88
914	20051	Ellis County, Kansas	360
915	20053	Ellsworth County, Kansas	312
916	20055	Finney County, Kansas	391
917	20057	Ford County, Kansas	263
918	20059	Franklin County, Kansas	364
919	20061	Geary County, Kansas	299
920	20063	Gove County, Kansas	94
921	20065	Graham County, Kansas	390
922	20067	Grant County, Kansas	258
923	20069	Gray County, Kansas	124
924	20071	Greeley County, Kansas	198
925	20073	Greenwood County, Kansas	303
926	20075	Hamilton County, Kansas	472
927	20077	Harper County, Kansas	509
928	20079	Harvey County, Kansas	325
929	20081	Haskell County, Kansas	238
930	20083	Hodgeman County, Kansas	643
931	20085	Jackson County, Kansas	111
932	20087	Jefferson County, Kansas	252
933	20089	Jewell County, Kansas	244
934	20091	Johnson County, Kansas	199
935	20093	Kearny County, Kansas	124
936	20095	Kingman County, Kansas	160
937	20097	Kiowa County, Kansas	0
938	20099	Labette County, Kansas	279
939	20101	Lane County, Kansas	576
940	20103	Leavenworth County, Kansas	294
941	20105	Lincoln County, Kansas	235
942	20107	Linn County, Kansas	158
943	20109	Logan County, Kansas	276
944	20111	Lyon County, Kansas	378
945	20113	McPherson County, Kansas	300
946	20115	Marion County, Kansas	242
947	20117	Marshall County, Kansas	298
948	20119	Meade County, Kansas	279
949	20121	Miami County, Kansas	217
950	20123	Mitchell County, Kansas	394
951	20125	Montgomery County, Kansas	360
952	20127	Morris County, Kansas	423
953	20129	Morton County, Kansas	79
954	20131	Nemaha County, Kansas	223
955	20133	Neosho County, Kansas	428
956	20135	Ness County, Kansas	247
957	20137	Norton County, Kansas	224
958	20139	Osage County, Kansas	231
959	20141	Osborne County, Kansas	65
960	20143	Ottawa County, Kansas	206
961	20145	Pawnee County, Kansas	258
962	20147	Phillips County, Kansas	364
963	20149	Pottawatomie County, Kansas	81
964	20151	Pratt County, Kansas	235
965	20153	Rawlins County, Kansas	199
966	20155	Reno County, Kansas	370
967	20157	Republic County, Kansas	205
968	20159	Rice County, Kansas	249
969	20161	Riley County, Kansas	165
970	20163	Rooks County, Kansas	194
971	20165	Rush County, Kansas	233
972	20167	Russell County, Kansas	218
973	20169	Saline County, Kansas	288
974	20171	Scott County, Kansas	155
975	20173	Sedgwick County, Kansas	317
976	20175	Seward County, Kansas	269
977	20177	Shawnee County, Kansas	340
978	20179	Sheridan County, Kansas	199
979	20181	Sherman County, Kansas	125
980	20183	Smith County, Kansas	395
981	20185	Stafford County, Kansas	228
982	20187	Stanton County, Kansas	685
983	20189	Stevens County, Kansas	225
984	20191	Sumner County, Kansas	421
985	20193	Thomas County, Kansas	192
986	20195	Trego County, Kansas	253
987	20197	Wabaunsee County, Kansas	286
988	20199	Wallace County, Kansas	337
989	20201	Washington County, Kansas	130
990	20203	Wichita County, Kansas	451
991	20205	Wilson County, Kansas	242
992	20207	Woodson County, Kansas	228
993	20209	Wyandotte County, Kansas	584
994	21001	Adair County, Kentucky	270
995	21003	Allen County, Kentucky	239
996	21005	Anderson County, Kentucky	323
997	21007	Ballard County, Kentucky	545
998	21009	Barren County, Kentucky	332
999	21011	Bath County, Kentucky	385
1000	21013	Bell County, Kentucky	463
1001	21015	Boone County, Kentucky	292
1002	21017	Bourbon County, Kentucky	364
1003	21019	Boyd County, Kentucky	564
1004	21021	Boyle County, Kentucky	278
1005	21023	Bracken County, Kentucky	381
1006	21025	Breathitt County, Kentucky	509
1007	21027	Breckinridge County, Kentucky	202
1008	21029	Bullitt County, Kentucky	275
1009	21031	Butler County, Kentucky	387
1010	21033	Caldwell County, Kentucky	464
1011	21035	Calloway County, Kentucky	370
1012	21037	Campbell County, Kentucky	338
1013	21039	Carlisle County, Kentucky	245
1014	21041	Carroll County, Kentucky	277
1015	21043	Carter County, Kentucky	394
1016	21045	Casey County, Kentucky	248
1017	21047	Christian County, Kentucky	289
1018	21049	Clark County, Kentucky	329
1019	21051	Clay County, Kentucky	395
1020	21053	Clinton County, Kentucky	399
1021	21055	Crittenden County, Kentucky	270
1022	21057	Cumberland County, Kentucky	147
1023	21059	Daviess County, Kentucky	372
1024	21061	Edmonson County, Kentucky	248
1025	21063	Elliott County, Kentucky	551
1026	21065	Estill County, Kentucky	307
1027	21067	Fayette County, Kentucky	256
1028	21069	Fleming County, Kentucky	430
1029	21071	Floyd County, Kentucky	602
1030	21073	Franklin County, Kentucky	491
1031	21075	Fulton County, Kentucky	633
1032	21077	Gallatin County, Kentucky	828
1033	21079	Garrard County, Kentucky	280
1034	21081	Grant County, Kentucky	443
1035	21083	Graves County, Kentucky	494
1036	21085	Grayson County, Kentucky	329
1037	21087	Green County, Kentucky	331
1038	21089	Greenup County, Kentucky	694
1039	21091	Hancock County, Kentucky	232
1040	21093	Hardin County, Kentucky	416
1041	21095	Harlan County, Kentucky	501
1042	21097	Harrison County, Kentucky	334
1043	21099	Hart County, Kentucky	396
1044	21101	Henderson County, Kentucky	357
1045	21103	Henry County, Kentucky	483
1046	21105	Hickman County, Kentucky	311
1047	21107	Hopkins County, Kentucky	514
1048	21109	Jackson County, Kentucky	318
1049	21111	Jefferson County, Kentucky	464
1050	21113	Jessamine County, Kentucky	226
1051	21115	Johnson County, Kentucky	734
1052	21117	Kenton County, Kentucky	360
1053	21119	Knott County, Kentucky	486
1054	21121	Knox County, Kentucky	226
1055	21123	Larue County, Kentucky	569
1056	21125	Laurel County, Kentucky	297
1057	21127	Lawrence County, Kentucky	560
1058	21129	Lee County, Kentucky	325
1059	21131	Leslie County, Kentucky	574
1060	21133	Letcher County, Kentucky	445
1061	21135	Lewis County, Kentucky	525
1062	21137	Lincoln County, Kentucky	414
1063	21139	Livingston County, Kentucky	342
1064	21141	Logan County, Kentucky	372
1065	21143	Lyon County, Kentucky	421
1066	21145	McCracken County, Kentucky	495
1067	21147	McCreary County, Kentucky	331
1068	21149	McLean County, Kentucky	472
1069	21151	Madison County, Kentucky	373
1070	21153	Magoffin County, Kentucky	455
1071	21155	Marion County, Kentucky	579
1072	21157	Marshall County, Kentucky	359
1073	21159	Martin County, Kentucky	291
1074	21161	Mason County, Kentucky	543
1075	21163	Meade County, Kentucky	386
1076	21165	Menifee County, Kentucky	471
1077	21167	Mercer County, Kentucky	455
1078	21169	Metcalfe County, Kentucky	398
1079	21171	Monroe County, Kentucky	339
1080	21173	Montgomery County, Kentucky	528
1081	21175	Morgan County, Kentucky	288
1082	21177	Muhlenberg County, Kentucky	439
1083	21179	Nelson County, Kentucky	279
1084	21181	Nicholas County, Kentucky	427
1085	21183	Ohio County, Kentucky	335
1086	21185	Oldham County, Kentucky	249
1087	21187	Owen County, Kentucky	365
1088	21189	Owsley County, Kentucky	475
1089	21191	Pendleton County, Kentucky	169
1090	21193	Perry County, Kentucky	714
1091	21195	Pike County, Kentucky	494
1092	21197	Powell County, Kentucky	429
1093	21199	Pulaski County, Kentucky	350
1094	21201	Robertson County, Kentucky	224
1095	21203	Rockcastle County, Kentucky	325
1096	21205	Rowan County, Kentucky	268
1097	21207	Russell County, Kentucky	228
1098	21209	Scott County, Kentucky	326
1099	21211	Shelby County, Kentucky	404
1100	21213	Simpson County, Kentucky	419
1101	21215	Spencer County, Kentucky	259
1102	21217	Taylor County, Kentucky	457
1103	21219	Todd County, Kentucky	422
1104	21221	Trigg County, Kentucky	462
1105	21223	Trimble County, Kentucky	595
1106	21225	Union County, Kentucky	418
1107	21227	Warren County, Kentucky	274
1108	21229	Washington County, Kentucky	321
1109	21231	Wayne County, Kentucky	348
1110	21233	Webster County, Kentucky	477
1111	21235	Whitley County, Kentucky	523
1112	21237	Wolfe County, Kentucky	518
1113	21239	Woodford County, Kentucky	290
1114	22001	Acadia Parish, Louisiana	415
1115	22003	Allen Parish, Louisiana	331
1116	22005	Ascension Parish, Louisiana	290
1117	22007	Assumption Parish, Louisiana	454
1118	22009	Avoyelles Parish, Louisiana	446
1119	22011	Beauregard Parish, Louisiana	445
1120	22013	Bienville Parish, Louisiana	540
1121	22015	Bossier Parish, Louisiana	386
1122	22017	Caddo Parish, Louisiana	666
1123	22019	Calcasieu Parish, Louisiana	467
1124	22021	Caldwell Parish, Louisiana	763
1125	22023	Cameron Parish, Louisiana	223
1126	22025	Catahoula Parish, Louisiana	386
1127	22027	Claiborne Parish, Louisiana	507
1128	22029	Concordia Parish, Louisiana	580
1129	22031	De Soto Parish, Louisiana	599
1130	22033	East Baton Rouge Parish, Louisiana	445
1131	22035	East Carroll Parish, Louisiana	903
1132	22037	East Feliciana Parish, Louisiana	762
1133	22039	Evangeline Parish, Louisiana	409
1134	22041	Franklin Parish, Louisiana	574
1135	22043	Grant Parish, Louisiana	277
1136	22045	Iberia Parish, Louisiana	558
1137	22047	Iberville Parish, Louisiana	574
1138	22049	Jackson Parish, Louisiana	501
1139	22051	Jefferson Parish, Louisiana	508
1140	22053	Jefferson Davis Parish, Louisiana	406
1141	22055	Lafayette Parish, Louisiana	403
1142	22057	Lafourche Parish, Louisiana	325
1143	22059	La Salle Parish, Louisiana	425
1144	22061	Lincoln Parish, Louisiana	462
1145	22063	Livingston Parish, Louisiana	259
1146	22065	Madison Parish, Louisiana	799
1147	22067	Morehouse Parish, Louisiana	872
1148	22069	0tchitoches Parish, Louisiana	456
1149	22071	Orleans Parish, Louisiana	661
1150	22073	Ouachita Parish, Louisiana	650
1151	22075	Plaquemines Parish, Louisiana	415
1152	22077	Pointe Coupee Parish, Louisiana	375
1153	22079	Rapides Parish, Louisiana	409
1154	22081	Red River Parish, Louisiana	527
1155	22083	Richland Parish, Louisiana	639
1156	22085	Sabine Parish, Louisiana	496
1157	22087	St. Ber0rd Parish, Louisiana	391
1158	22089	St. Charles Parish, Louisiana	424
1159	22091	St. Helena Parish, Louisiana	365
1160	22093	St. James Parish, Louisiana	727
1161	22095	St. John the Baptist Parish, Louisiana	613
1162	22097	St. Landry Parish, Louisiana	467
1163	22099	St. Martin Parish, Louisiana	419
1164	22101	St. Mary Parish, Louisiana	605
1165	22103	St. Tammany Parish, Louisiana	452
1166	22105	Tangipahoa Parish, Louisiana	572
1167	22107	Tensas Parish, Louisiana	623
1168	22109	Terrebonne Parish, Louisiana	409
1169	22111	Union Parish, Louisiana	586
1170	22113	Vermilion Parish, Louisiana	415
1171	22115	Vernon Parish, Louisiana	258
1172	22117	Washington Parish, Louisiana	772
1173	22119	Webster Parish, Louisiana	634
1174	22121	West Baton Rouge Parish, Louisiana	496
1175	22123	West Carroll Parish, Louisiana	696
1176	22125	West Feliciana Parish, Louisiana	504
1177	22127	Winn Parish, Louisiana	395
1178	23001	Androscoggin County, Maine	231
1179	23003	Aroostook County, Maine	231
1180	23005	Cumberland County, Maine	175
1181	23007	Franklin County, Maine	164
1182	23009	Hancock County, Maine	240
1183	23011	Kennebec County, Maine	259
1184	23013	Knox County, Maine	156
1185	23015	Lincoln County, Maine	138
1186	23017	Oxford County, Maine	196
1187	23019	Penobscot County, Maine	262
1188	23021	Piscataquis County, Maine	246
1189	23023	Sagadahoc County, Maine	218
1190	23025	Somerset County, Maine	242
1191	23027	Waldo County, Maine	207
1192	23029	Washington County, Maine	331
1193	23031	York County, Maine	206
1194	24001	Allegany County, Maryland	446
1195	24003	Anne Arundel County, Maryland	383
1196	24005	Baltimore County, Maryland	458
1197	24009	Calvert County, Maryland	302
1198	24011	Caroline County, Maryland	462
1199	24013	Carroll County, Maryland	238
1200	24015	Cecil County, Maryland	271
1201	24017	Charles County, Maryland	394
1202	24019	Dorchester County, Maryland	685
1203	24021	Frederick County, Maryland	245
1204	24023	Garrett County, Maryland	301
1205	24025	Harford County, Maryland	349
1206	24027	Howard County, Maryland	223
1207	24029	Kent County, Maryland	569
1208	24031	Montgomery County, Maryland	244
1209	24033	Prince George's County, Maryland	606
1210	24035	Queen Anne's County, Maryland	239
1211	24037	St. Mary's County, Maryland	364
1212	24039	Somerset County, Maryland	609
1213	24041	Talbot County, Maryland	393
1214	24043	Washington County, Maryland	348
1215	24045	Wicomico County, Maryland	681
1216	24047	Worcester County, Maryland	565
1217	24510	Baltimore city, Maryland	807
1218	25001	Barnstable County, Massachusetts	272
1219	25003	Berkshire County, Massachusetts	286
1220	25005	Bristol County, Massachusetts	333
1221	25007	Dukes County, Massachusetts	181
1222	25009	Essex County, Massachusetts	298
1223	25011	Franklin County, Massachusetts	269
1224	25013	Hampden County, Massachusetts	346
1225	25015	Hampshire County, Massachusetts	159
1226	25017	Middlesex County, Massachusetts	232
1227	25019	0ntucket County, Massachusetts	167
1228	25021	Norfolk County, Massachusetts	230
1229	25023	Plymouth County, Massachusetts	289
1230	25025	Suffolk County, Massachusetts	304
1231	25027	Worcester County, Massachusetts	233
1232	26001	Alcona County, Michigan	576
1233	26003	Alger County, Michigan	263
1234	26005	Allegan County, Michigan	247
1235	26007	Alpena County, Michigan	724
1236	26009	Antrim County, Michigan	244
1237	26011	Arenac County, Michigan	349
1238	26013	Baraga County, Michigan	343
1239	26015	Barry County, Michigan	225
1240	26017	Bay County, Michigan	422
1241	26019	Benzie County, Michigan	258
1242	26021	Berrien County, Michigan	462
1243	26023	Branch County, Michigan	310
1244	26025	Calhoun County, Michigan	494
1245	26027	Cass County, Michigan	208
1246	26029	Charlevoix County, Michigan	251
1247	26031	Cheboygan County, Michigan	260
1248	26033	Chippewa County, Michigan	271
1249	26035	Clare County, Michigan	456
1250	26037	Clinton County, Michigan	175
1251	26039	Crawford County, Michigan	249
1252	26041	Delta County, Michigan	291
1253	26043	Dickinson County, Michigan	295
1254	26045	Eaton County, Michigan	265
1255	26047	Emmet County, Michigan	205
1256	26049	Genesee County, Michigan	614
1257	26051	Gladwin County, Michigan	516
1258	26053	Gogebic County, Michigan	232
1259	26055	Grand Traverse County, Michigan	279
1260	26057	Gratiot County, Michigan	380
1261	26059	Hillsdale County, Michigan	265
1262	26061	Houghton County, Michigan	193
1263	26063	Huron County, Michigan	406
1264	26065	Ingham County, Michigan	431
1265	26067	Ionia County, Michigan	232
1266	26069	Iosco County, Michigan	488
1267	26071	Iron County, Michigan	342
1268	26073	Isabella County, Michigan	276
1269	26075	Jackson County, Michigan	362
1270	26077	Kalamazoo County, Michigan	275
1271	26079	Kalkaska County, Michigan	293
1272	26081	Kent County, Michigan	255
1273	26083	Keweenaw County, Michigan	225
1274	26085	Lake County, Michigan	484
1275	26087	Lapeer County, Michigan	418
1276	26089	Leelanau County, Michigan	138
1277	26091	Lenawee County, Michigan	382
1278	26093	Livingston County, Michigan	211
1279	26095	Luce County, Michigan	115
1280	26097	Mackinac County, Michigan	228
1281	26099	Macomb County, Michigan	393
1282	26101	Manistee County, Michigan	376
1283	26103	Marquette County, Michigan	257
1284	26105	Mason County, Michigan	253
1285	26107	Mecosta County, Michigan	263
1286	26109	Menominee County, Michigan	397
1287	26111	Midland County, Michigan	240
1288	26113	Missaukee County, Michigan	184
1289	26115	Monroe County, Michigan	392
1290	26117	Montcalm County, Michigan	289
1291	26119	Montmorency County, Michigan	617
1292	26121	Muskegon County, Michigan	363
1293	26123	Newaygo County, Michigan	217
1294	26125	Oakland County, Michigan	382
1295	26127	Oceana County, Michigan	374
1296	26129	Ogemaw County, Michigan	571
1297	26131	Ontonagon County, Michigan	532
1298	26133	Osceola County, Michigan	377
1299	26135	Oscoda County, Michigan	289
1300	26137	Otsego County, Michigan	240
1301	26139	Ottawa County, Michigan	201
1302	26141	Presque Isle County, Michigan	546
1303	26143	Roscommon County, Michigan	523
1304	26145	Saginaw County, Michigan	537
1305	26147	St. Clair County, Michigan	340
1306	26149	St. Joseph County, Michigan	310
1307	26151	Sanilac County, Michigan	282
1308	26153	Schoolcraft County, Michigan	239
1309	26155	Shiawassee County, Michigan	386
1310	26157	Tuscola County, Michigan	380
1311	26159	Van Buren County, Michigan	402
1312	26161	Washtenaw County, Michigan	248
1313	26163	Wayne County, Michigan	581
1314	26165	Wexford County, Michigan	278
1315	27001	Aitkin County, Minnesota	485
1316	27003	Anoka County, Minnesota	233
1317	27005	Becker County, Minnesota	406
1318	27007	Beltrami County, Minnesota	501
1319	27009	Benton County, Minnesota	147
1320	27011	Big Stone County, Minnesota	622
1321	27013	Blue Earth County, Minnesota	145
1322	27015	Brown County, Minnesota	214
1323	27017	Carlton County, Minnesota	249
1324	27019	Carver County, Minnesota	124
1325	27021	Cass County, Minnesota	386
1326	27023	Chippewa County, Minnesota	163
1327	27025	Chisago County, Minnesota	179
1328	27027	Clay County, Minnesota	305
1329	27029	Clearwater County, Minnesota	175
1330	27031	Cook County, Minnesota	190
1331	27033	Cottonwood County, Minnesota	325
1332	27035	Crow Wing County, Minnesota	319
1333	27037	Dakota County, Minnesota	170
1334	27039	Dodge County, Minnesota	199
1335	27041	Douglas County, Minnesota	345
1336	27043	Faribault County, Minnesota	346
1337	27045	Fillmore County, Minnesota	240
1338	27047	Freeborn County, Minnesota	273
1339	27049	Goodhue County, Minnesota	244
1340	27051	Grant County, Minnesota	168
1341	27053	Hennepin County, Minnesota	248
1342	27055	Houston County, Minnesota	197
1343	27057	Hubbard County, Minnesota	313
1344	27059	Isanti County, Minnesota	169
1345	27061	Itasca County, Minnesota	278
1346	27063	Jackson County, Minnesota	265
1347	27065	Kanabec County, Minnesota	357
1348	27067	Kandiyohi County, Minnesota	220
1349	27069	Kittson County, Minnesota	613
1350	27071	Koochiching County, Minnesota	265
1351	27073	Lac qui Parle County, Minnesota	174
1352	27075	Lake County, Minnesota	209
1353	27077	Lake of the Woods County, Minnesota	126
1354	27079	Le Sueur County, Minnesota	171
1355	27081	Lincoln County, Minnesota	172
1356	27083	Lyon County, Minnesota	274
1357	27085	McLeod County, Minnesota	267
1358	27087	Mahnomen County, Minnesota	745
1359	27089	Marshall County, Minnesota	426
1360	27091	Martin County, Minnesota	329
1361	27093	Meeker County, Minnesota	302
1362	27095	Mille Lacs County, Minnesota	365
1363	27097	Morrison County, Minnesota	257
1364	27099	Mower County, Minnesota	224
1365	27101	Murray County, Minnesota	204
1366	27103	Nicollet County, Minnesota	168
1367	27105	Nobles County, Minnesota	189
1368	27107	Norman County, Minnesota	560
1369	27109	Olmsted County, Minnesota	268
1370	27111	Otter Tail County, Minnesota	359
1371	27113	Pennington County, Minnesota	447
1372	27115	Pine County, Minnesota	359
1373	27117	Pipestone County, Minnesota	344
1374	27119	Polk County, Minnesota	367
1375	27121	Pope County, Minnesota	252
1376	27123	Ramsey County, Minnesota	402
1377	27125	Red Lake County, Minnesota	304
1378	27127	Redwood County, Minnesota	221
1379	27129	Renville County, Minnesota	353
1380	27131	Rice County, Minnesota	175
1381	27133	Rock County, Minnesota	183
1382	27135	Roseau County, Minnesota	208
1383	27137	St. Louis County, Minnesota	248
1384	27139	Scott County, Minnesota	136
1385	27141	Sherburne County, Minnesota	129
1386	27143	Sibley County, Minnesota	165
1387	27145	Stearns County, Minnesota	256
1388	27147	Steele County, Minnesota	205
1389	27149	Stevens County, Minnesota	129
1390	27151	Swift County, Minnesota	326
1391	27153	Todd County, Minnesota	214
1392	27155	Traverse County, Minnesota	568
1393	27157	Wabasha County, Minnesota	208
1394	27159	Wadena County, Minnesota	311
1395	27161	Waseca County, Minnesota	223
1396	27163	Washington County, Minnesota	129
1397	27165	Watonwan County, Minnesota	292
1398	27167	Wilkin County, Minnesota	500
1399	27169	Winona County, Minnesota	235
1400	27171	Wright County, Minnesota	240
1401	27173	Yellow Medicine County, Minnesota	540
1402	28001	Adams County, Mississippi	892
1403	28003	Alcorn County, Mississippi	407
1404	28005	Amite County, Mississippi	593
1405	28007	Attala County, Mississippi	553
1406	28009	Benton County, Mississippi	791
1407	28011	Bolivar County, Mississippi	924
1408	28013	Calhoun County, Mississippi	491
1409	28015	Carroll County, Mississippi	503
1410	28017	Chickasaw County, Mississippi	437
1411	28019	Choctaw County, Mississippi	525
1412	28021	Claiborne County, Mississippi	609
1413	28023	Clarke County, Mississippi	461
1414	28025	Clay County, Mississippi	535
1415	28027	Coahoma County, Mississippi	1109
1416	28029	Copiah County, Mississippi	472
1417	28031	Covington County, Mississippi	492
1418	28033	DeSoto County, Mississippi	355
1419	28035	Forrest County, Mississippi	576
1420	28037	Franklin County, Mississippi	587
1421	28039	George County, Mississippi	439
1422	28041	Greene County, Mississippi	349
1423	28043	Grenada County, Mississippi	737
1424	28045	Hancock County, Mississippi	372
1425	28047	Harrison County, Mississippi	515
1426	28049	Hinds County, Mississippi	608
1427	28051	Holmes County, Mississippi	843
1428	28053	Humphreys County, Mississippi	825
1429	28055	Issaquena County, Mississippi	1212
1430	28057	Itawamba County, Mississippi	419
1431	28059	Jackson County, Mississippi	380
1432	28061	Jasper County, Mississippi	557
1433	28063	Jefferson County, Mississippi	910
1434	28065	Jefferson Davis County, Mississippi	671
1435	28067	Jones County, Mississippi	441
1436	28069	Kemper County, Mississippi	318
1437	28071	Lafayette County, Mississippi	253
1438	28073	Lamar County, Mississippi	263
1439	28075	Lauderdale County, Mississippi	478
1440	28077	Lawrence County, Mississippi	740
1441	28079	Leake County, Mississippi	588
1442	28081	Lee County, Mississippi	425
1443	28083	Leflore County, Mississippi	810
1444	28085	Lincoln County, Mississippi	731
1445	28087	Lowndes County, Mississippi	544
1446	28089	Madison County, Mississippi	383
1447	28091	Marion County, Mississippi	651
1448	28093	Marshall County, Mississippi	712
1449	28095	Monroe County, Mississippi	572
1450	28097	Montgomery County, Mississippi	1174
1451	28099	Neshoba County, Mississippi	737
1452	28101	Newton County, Mississippi	652
1453	28103	Noxubee County, Mississippi	634
1454	28105	Oktibbeha County, Mississippi	415
1455	28107	Panola County, Mississippi	720
1456	28109	Pearl River County, Mississippi	490
1457	28111	Perry County, Mississippi	391
1458	28113	Pike County, Mississippi	678
1459	28115	Pontotoc County, Mississippi	351
1460	28117	Prentiss County, Mississippi	453
1461	28119	Quitman County, Mississippi	802
1462	28121	Rankin County, Mississippi	284
1463	28123	Scott County, Mississippi	657
1464	28125	Sharkey County, Mississippi	601
1465	28127	Simpson County, Mississippi	391
1466	28129	Smith County, Mississippi	399
1467	28131	Stone County, Mississippi	398
1468	28133	Sunflower County, Mississippi	632
1469	28135	Tallahatchie County, Mississippi	565
1470	28137	Tate County, Mississippi	626
1471	28139	Tippah County, Mississippi	557
1472	28141	Tishomingo County, Mississippi	373
1473	28143	Tunica County, Mississippi	994
1474	28145	Union County, Mississippi	394
1475	28147	Walthall County, Mississippi	360
1476	28149	Warren County, Mississippi	569
1477	28151	Washington County, Mississippi	947
1478	28153	Wayne County, Mississippi	435
1479	28155	Webster County, Mississippi	496
1480	28157	Wilkinson County, Mississippi	641
1481	28159	Winston County, Mississippi	575
1482	28161	Yalobusha County, Mississippi	701
1483	28163	Yazoo County, Mississippi	578
1484	29001	Adair County, Missouri	196
1485	29003	Andrew County, Missouri	130
